# ARMAX Iris Drone Run #19
# Recorded: 2026-05-10 12:03:55.958327
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
2.23,PRE_DROP,-0.068021,-0.01322,-0.214822,0.197722,-0.04199,0.163399,0
2.24,PRE_DROP,-0.066036,-0.013483,-0.211602,0.146072,0.018873,0.139899,0
2.25,PRE_DROP,-0.064664,-0.012829,-0.212759,0.14104,0.065563,-0.169913,0
2.26,PRE_DROP,-0.063299,-0.012407,-0.214425,0.132487,0.023174,-0.163713,0
2.27,PRE_DROP,-0.062415,-0.011741,-0.218814,0.130146,0.069895,-0.474956,0
2.28,PRE_DROP,-0.060424,-0.011741,-0.220537,0.201002,-0.023306,-0.142822,0
2.29,PRE_DROP,-0.057651,-0.012783,-0.218731,0.306806,-0.149345,0.504121,0
2.3,PRE_DROP,-0.055084,-0.013904,-0.214272,0.268534,-0.10582,0.488477,0
2.31,PRE_DROP,-0.053122,-0.01441,-0.211677,0.1103,-0.026309,0.141633,0
2.32,PRE_DROP,-0.053091,-0.013917,-0.214149,-0.030907,0.100722,-0.512085,0
2.33,PRE_DROP,-0.052264,-0.01332,-0.216955,0.231417,-0.019272,0.165924,0
2.34,PRE_DROP,-0.049922,-0.01311,-0.217674,0.269128,0.026753,-0.139848,0
2.35,PRE_DROP,-0.046819,-0.013327,-0.217531,0.27769,-0.055202,0.178278,0
2.36,PRE_DROP,-0.044652,-0.01385,-0.215873,0.165919,-0.048855,0.15514,0
2.37,PRE_DROP,-0.043326,-0.014473,-0.213216,0.157091,-0.087497,0.461382,0
2.38,PRE_DROP,-0.042361,-0.014319,-0.212515,0.089582,0.082415,-0.185687,0
2.39,PRE_DROP,-0.041036,-0.013318,-0.214791,0.151971,0.160751,-0.483828,0
2.4,PRE_DROP,-0.038855,-0.012387,-0.216678,0.219448,0.069866,-0.159009,0
